"","T_DIR","T_ID","EN-DIR"
"T_DIR",28.0051981806368,5.12598368348856,1.60999205833514
"T_ID",4.54118836185113,25.5577214641542,2.94563569417371
"EN-DIR",0.786946790845427,2.64962818569056,28.7777055808245
